StockCode,Description,TotalRevenue,QuantitySold,InvoiceCount,CustomerCount,AveragePrice,PopularityScore
22654,DELUXE SEWING KIT ,6874.42,1142,407,290,6.032919708029198,118030
22940,FELTCRAFT CHRISTMAS FAIRY,6873.18,1602,484,355,4.330443548387097,171820
22083,PAPER CHAIN KIT RETRO SPOT,6860.450000000001,2337,411,286,2.9383132530120486,117546
21891,TRADITIONAL WOODEN SKIPPING ROPE,6852.2699999999995,5163,626,465,1.3258243451463791,291090
22274,FELTCRAFT DOLL EMILY,6830.350000000001,2313,552,335,2.9689587073608616,184920
22667,RECIPE BOX RETROSPOT ,6754.750000000001,2293,605,331,2.948697068403909,200255
20750,RED RETROSPOT MINI CASES,6732.0,848,395,273,7.9459697732997485,107835
22301,COFFEE MUG CAT + BIRD DESIGN,6719.25,2635,421,258,2.55,108618
21523,DOORMAT FANCY FONT HOME SWEET HOME,6706.25,837,432,231,8.037592592592594,99792
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,6697.1,4072,363,293,1.9749589041095892,106359
22150,3 STRIPEY MICE FELTCRAFT,6693.049999999999,3423,675,433,1.96534008683068,292275
23200,JUMBO BAG PEARS,6671.74,3208,427,244,2.0921860465116278,104188
22485,SET OF 2 WOODEN MARKET CRATES,6664.65,523,283,242,12.74363957597173,68486
21121,SET/10 RED POLKADOT PARTY CANDLES,6656.25,5325,413,288,1.25,118944
21169,YOU'RE CONFUSING ME METAL SIGN ,6619.400000000001,3956,570,273,1.6788659793814433,155610
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6616.549999999999,7785,824,477,0.8497619047619047,393048
22417,PACK OF 60 SPACEBOY CAKE CASES,6608.69,12011,860,508,0.5538251986379115,436880
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,6577.41,1997,431,252,3.35172335600907,108612
22088,PAPER BUNTING COLOURED LACE,6575.900000000001,2258,435,247,2.930090497737557,107445
22151,PLACE SETTING WHITE HEART,6534.33,15532,613,358,0.42575277337559425,219454
22197,POPCORN HOLDER,6504.38,7584,527,270,0.8632846715328467,142290
21385,IVORY HANGING DECORATION  HEART,6502.5,7650,495,319,0.8543164062499999,157905
85014B,RED RETROSPOT UMBRELLA,6452.25,1068,381,259,6.069606299212598,98679
23356,LOVE HOT WATER BOTTLE,6443.8,1084,392,290,5.947512437810945,113680
22966,GINGERBREAD MAN COOKIE CUTTER,6434.89,5151,583,413,1.2652852348993289,240779
23322,LARGE WHITE HEART OF WICKER,6420.000000000001,2178,496,346,2.958565737051793,171616
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,6401.2300000000005,3104,403,217,2.087679012345679,87451
21877,HOME SWEET HOME MUG,6394.08,4912,605,313,1.3324052718286656,189365
23209,LUNCH BAG DOILEY PATTERN ,6393.05,3877,427,276,1.64953488372093,117852
22740,POLKADOT PEN,6371.58,7518,162,132,0.8475925925925926,21384
21871,SAVE THE PLANET MUG,6371.46,4930,565,292,1.310367132867133,164980
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6335.95,5058,450,276,1.2678448275862069,124200
22429,ENAMEL MEASURING JUG CREAM,6332.29,1489,511,356,4.257859922178988,181916
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6318.75,1685,391,238,3.75,93058
21094,SET/6 RED SPOTTY PAPER PLATES,6296.88,7418,607,314,0.8493617021276596,190598
21080,SET/20 RED SPOTTY PAPER NAPKINS ,6242.49,7353,722,460,0.8497127222982216,332120
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6234.110000000001,2406,369,243,2.617455470737913,89667
21217,RED SPOTTY ROUND CAKE TINS,6215.75,625,344,243,9.947093023255814,83592
22580,ADVENT CALENDAR GINGHAM SACK,6190.9800000000005,1030,348,253,6.03137535816619,88044
22236,CAKE STAND 3 TIER MAGIC GARDEN,6183.75,485,325,233,12.75,75725
20969,RED FLORAL FELTCRAFT SHOULDER BAG,6180.81,1642,484,274,3.7936701030927837,132616
37503,TEA TIME CAKE STAND IN GIFT BOX,6170.5,574,307,202,10.75,62014
22692,DOORMAT WELCOME TO OUR HOME,6168.78,774,391,261,7.995882352941176,102051
22729,ALARM CLOCK BAKELIKE ORANGE,6167.19,1642,454,229,3.7653478260869564,103966
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,6161.99,1645,473,266,3.7688445378151263,125818
85049E,SCANDINAVIAN REDS RIBBONS,6161.84,4853,664,427,1.2712903225806451,283528
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,6149.79,1245,347,259,4.940689655172414,89873
22584,PACK OF 6 PANNETONE GIFT BOXES,6118.06,2405,463,393,2.5513006396588485,181959
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,6078.75,1621,494,305,3.75,150670
22300,COFFEE MUG DOG + BALL DESIGN,6071.55,2381,373,239,2.55,89147
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6060.0,1616,390,243,3.75,94770
23076,ICE CREAM SUNDAE LIP GLOSS,6060.0,4848,204,170,1.25,34680
84692,BOX OF 24 COCKTAIL PARASOLS,6044.39,14549,713,348,0.42460273972602736,248124
22508,DOORSTOP RETROSPOT HEART,6040.81,1600,555,387,3.789608540925267,214785
21135,VICTORIAN  METAL POSTCARD SPRING,6034.99,3571,355,243,1.6900000000000002,86265
22631,CIRCUS PARADE LUNCH BOX ,5987.03,3071,426,262,1.954351851851852,111612
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,5985.599999999999,4128,413,277,1.45,114401
23173,REGENCY TEAPOT ROSES ,5980.07,599,275,208,10.022014388489207,57200
22637,PIGGY BANK RETROSPOT ,5933.72,2342,470,317,2.5474734607218683,148990
22064,PINK DOUGHNUT TRINKET POT ,5930.1,3902,445,203,1.6432314410480346,90335
22144,CHRISTMAS CRAFT LITTLE FRIENDS,5923.5,2767,504,376,2.1493009708737865,189504
21892,TRADITIONAL WOODEN CATCH CUP GAME ,5920.66,4685,578,433,1.273685092127303,250274
84792,ENCHANTED BIRD COATHANGER 5 HOOK,5918.81,1273,405,233,4.668034398034398,94365
22212,FOUR HOOK  WHITE LOVEBIRDS,5900.67,2815,592,316,2.104401993355482,187072
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,5896.4,4720,358,195,1.2496986301369863,69810
23077,DOUGHNUT LIP GLOSS ,5892.5,4714,238,183,1.25,43554
23343,JUMBO BAG VINTAGE CHRISTMAS ,5880.9800000000005,2831,358,276,2.0888251366120216,98808
23300,GARDENERS KNEELING PAD CUP OF TEA ,5866.23,3515,601,340,1.67125,204340
22796,PHOTO FRAME 3 CLASSIC HANGING,5850.599999999999,588,274,194,9.95,53156
22079,RIBBON REEL HEARTS DESIGN ,5845.44,3528,526,393,1.671203007518797,206718
23321,SMALL WHITE HEART OF WICKER,5834.5,3542,568,374,1.65,212432
22380,TOY TIDY SPACEBOY  ,5828.0,2851,522,283,2.1030534351145036,147726
22219,LOVEBIRD HANGING DECORATION WHITE ,5827.29,6885,713,378,0.8544277929155313,269514
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,5818.55,989,331,229,5.916767371601209,75799
22195,LARGE HEART MEASURING SPOONS,5807.87,3479,500,314,1.687729941291585,157000
21210,SET OF 72 RETROSPOT PAPER  DOILIES,5763.219999999999,3965,454,304,1.4652412280701754,138016
22804,CANDLEHOLDER PINK HANGING HEART,5760.93,1955,476,297,2.958412371134021,141372
21870,I CAN ONLY PLEASE ONE PERSON MUG,5744.07,4629,525,240,1.2420982986767486,126000
22795,SWEETHEART RECIPE BOOK STAND,5731.8,852,365,219,6.741327913279133,79935
22188,BLACK HEART CARD HOLDER,5723.84,1460,432,278,3.9408775981524253,120096
21539,RED RETROSPOT BUTTER DISH,5703.900000000001,1154,406,221,4.946593673965937,89726
22768,FAMILY PHOTO FRAME CORNICE,5681.509999999999,570,283,230,9.98524647887324,65090
21122,SET/10 PINK POLKADOT PARTY CANDLES,5681.21,4544,361,253,1.2532880434782607,91333
22120,WELCOME  WOODEN BLOCK LETTERS,5672.22,570,273,175,9.950659340659339,47775
82552,WASHROOM METAL SIGN,5666.49,4226,634,342,1.356015625,216828
37449,CERAMIC CAKE STAND + HANGING CAKES,5654.299999999999,569,300,172,9.940333333333333,51600
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,5652.45,711,294,229,7.949999999999999,67326
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,5647.5,1506,352,215,3.75,75680
22468,BABUSHKA LIGHTS STRING OF 10,5632.44,842,299,179,6.739765886287626,53521
21833,CAMOUFLAGE LED TORCH,5597.070000000001,3315,300,197,1.6885382059800664,59100
21257,VICTORIAN SEWING BOX MEDIUM,5594.6900000000005,703,341,200,7.970000000000001,68200
21114,LAVENDER SCENTED FABRIC HEART,5583.93,4461,442,350,1.268962472406181,154700
47556B,TEA TIME TEA TOWELS ,5564.800000000001,1888,392,204,2.9479746835443037,79968
22089,PAPER BUNTING VINTAGE PAISLEY,5550.910000000001,1882,395,280,2.949727047146402,110600
21156,RETROSPOT CHILDRENS APRON,5548.12,2854,486,327,1.9780737704918032,158922
35400,WOODEN BOX ADVENT CALENDAR ,5544.049999999999,620,283,216,8.932752613240417,61128
22834,HAND WARMER BABUSHKA DESIGN,5537.030000000001,3450,436,285,1.9855752212389381,124260
21770,OPEN CLOSED METAL SIGN,5525.01,1116,543,412,4.957922794117647,223716
20974,12 PENCILS SMALL TUBE SKULL,5523.15,8547,659,366,0.6488355167394468,241194
22941,CHRISTMAS LIGHTS 10 REINDEER,5516.5,649,302,251,8.5,75802
21937,STRAWBERRY   PICNIC BAG,5510.6,1868,457,273,2.95,124761
48184,DOORMAT ENGLISH ROSE ,5482.6,688,357,230,7.96389355742297,82110
22904,CALENDAR PAPER CUT DESIGN,5474.540000000001,1850,375,264,2.9724802110817947,99000
22465,HANGING METAL STAR LANTERN,5469.97,3455,372,262,1.6043376623376622,97464
23103,JINGLE BELL HEART DECORATION,5461.95,3319,300,219,1.648070739549839,65700
48185,DOORMAT FAIRY CAKE,5460.52,682,330,187,8.05320241691843,61710
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5458.74,11458,716,510,0.5786137281292059,365160
21217,RED RETROSPOT ROUND CAKE TINS,5442.65,547,307,201,9.95,61707
21326,AGED GLASS SILVER T-LIGHT HOLDER,5415.0,8340,470,291,0.6493749999999999,136770
48187,DOOR MAT NEW ENGLAND,5384.95,741,359,222,7.277520891364903,79698
22748,POPPY'S PLAYHOUSE KITCHEN,5378.81,2556,599,402,2.1162561576354677,240798
23320,GIANT 50'S CHRISTMAS CRACKER,5360.72,2028,295,248,2.6604,73160
21533,RETRO SPOT LARGE MILK JUG,5336.95,1081,412,247,4.944976076555024,101764
85049A,TRADITIONAL CHRISTMAS RIBBONS,5325.99,4194,540,374,1.271880650994575,201960
21890,S/6 WOODEN SKITTLES IN COTTON BAG,5323.06,1744,390,324,3.078816120906801,126360
20724,RED SPOTTY CHARLOTTE BAG,5320.2,6308,547,271,0.8469160583941606,148237
22767,TRIPLE PHOTO FRAME CORNICE ,5307.5,534,243,186,9.94405737704918,45198
22668,PINK BABY BUNTING,5306.61,1795,345,281,2.9829275362318843,96945
85014A,BLACK/BLUE POLKADOT UMBRELLA,5300.54,881,336,227,6.085625,76272
23078,ICE CREAM PEN LIP GLOSS ,5278.75,4223,179,140,1.25,25060
23313,VINTAGE CHRISTMAS BUNTING,5276.32,1064,281,212,4.987909407665505,59572
22327,ROUND SNACK BOXES SET OF 4 SKULLS,5269.800000000001,1788,448,250,2.9482683982683984,112000
84050,PINK HEART SHAPE EGG FRYING PAN,5257.83,3235,480,294,1.6601026694045173,141120
22198,LARGE POPCORN HOLDER ,5225.25,3177,372,206,1.6478779840848807,76632
21485,RED SPOT HEART HOT WATER BOTTLE,5214.7,1058,342,248,4.941907514450867,84816
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,5214.410000000001,1767,487,318,2.971507128309572,154866
21497,FANCY FONTS BIRTHDAY WRAP,5212.5,12425,470,327,0.41948936170212764,153690
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,5205.49,3759,538,333,1.4326247689463956,179154
20828,GLITTER BUTTERFLY CLIPS,5196.9,2038,458,246,2.55,112668
84078A,SET/4 WHITE RETRO STORAGE CUBES ,5193.5,130,130,103,39.95,13390
21260,FIRST AID TIN,5193.5,1598,421,292,3.25,122932
21086,SET/6 RED SPOTTY PAPER CUPS,5175.96,7956,581,301,0.6562267343485618,174881
21844,RED RETROSPOT MUG,5161.150000000001,1765,261,183,2.934790874524715,47763
21121,SET/10 RED SPOTTY PARTY CANDLES,5160.51,4143,331,239,1.2477313432835822,79109
22840,ROUND CAKE TIN VINTAGE RED,5159.39,649,335,255,7.986477611940299,85425
23240,SET OF 4 KNICK KNACK TINS DOILY ,5154.3,1242,272,209,4.15,56848
23170,REGENCY TEA PLATE ROSES ,5138.1900000000005,3107,284,205,1.6876056338028167,58220
22029,SPACEBOY BIRTHDAY CARD,5135.42,12574,788,404,0.4196080910240202,318352
21411,GINGHAM HEART  DOORSTOP RED,5123.56,1306,482,346,4.121581108829569,166772
21781,MA CAMPAGNE CUTLERY BOX,5110.7,342,272,139,14.941970802919707,37808
22745,POPPY'S PLAYHOUSE BEDROOM ,5110.15,2430,541,370,2.1106569343065695,200170
37448,CERAMIC CAKE DESIGN SPOTTED MUG,5108.0199999999995,3434,414,190,1.4888837209302326,78660
21624,VINTAGE UNION JACK DOORSTOP,5084.25,855,341,275,5.947084548104956,93775
22844,VINTAGE CREAM DOG FOOD CONTAINER,5081.89,595,330,212,8.57368580060423,69960
22837,HOT WATER BOTTLE BABUSHKA ,5031.3,1082,285,190,4.65,54150
22179,SET 10 LIGHTS NIGHT OWL,5017.2,744,272,152,6.747069597069597,41344
22045,SPACEBOY GIFT WRAP,5013.64,11942,436,278,0.4198165137614679,121208
21498,RED RETROSPOT WRAP ,5007.24,11972,429,296,0.419020979020979,126984
22725,ALARM CLOCK BAKELIKE CHOCOLATE,5001.84,1330,379,211,3.7956135770234987,79969
22644,CERAMIC CHERRY CAKE MONEY BANK,4961.67,3741,452,294,1.4056140350877193,132888
22078,RIBBON REEL LACE DESIGN ,4957.7,2362,370,241,2.099336870026525,89170
21976,PACK OF 60 MUSHROOM CAKE CASES,4956.83,9013,681,400,0.5528386167146975,272400
22121,NOEL WOODEN BLOCK LETTERS ,4949.59,829,357,286,5.99707182320442,102102
21533,RETROSPOT LARGE MILK JUG,4940.1,998,356,234,4.95,83304
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,4934.84,1598,336,225,3.1218823529411766,75600
21935,SUKI  SHOULDER BAG,4932.07,3021,425,226,1.6386854460093896,96050
21558,SKULL LUNCH BOX WITH CUTLERY ,4921.5,1930,452,246,2.55,111192
21932,SCANDINAVIAN PAISLEY PICNIC BAG,4916.76,2397,477,306,2.2275467775467774,145962
22606,WOODEN SKITTLES GARDEN SET,4912.599999999999,308,244,214,15.95,52216
22669,RED BABY BUNTING ,4911.75,1665,318,254,2.95,80772
22302,COFFEE MUG PEARS  DESIGN,4908.610000000001,1924,303,198,2.557901639344262,59994
21155,RED RETROSPOT PEG BAG,4906.85,2024,416,241,2.453562945368171,100256
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,4894.21,384,271,208,12.774301470588236,56368
22690,DOORMAT HOME SWEET HOME BLUE ,4880.6,614,328,237,7.9611854103343465,77736
23493,VINTAGE DOILY TRAVEL SEWING KIT,4863.3,2494,332,270,1.9499999999999997,89640
16161P,WRAP ENGLISH ROSE ,4849.42,11551,433,287,0.4198152424942263,124271
21933,PINK VINTAGE PAISLEY PICNIC BAG,4843.16,2356,446,284,2.247130242825607,126664
22588,CARD HOLDER GINGHAM HEART,4826.75,1821,379,302,2.6896354166666665,114458
22215,CAKE STAND WHITE TWO TIER LACE,4821.5,626,281,224,8.16423487544484,62944
22371,AIRLINE BAG VINTAGE TOKYO 78,4809.03,1011,472,277,4.84084388185654,130744
21531,RED RETROSPOT SUGAR JAM BOWL,4806.6,1904,446,259,2.5380530973451325,115514
22224,WHITE LOVEBIRD LANTERN,4780.05,1635,291,228,2.9308873720136517,66348
22846,BREAD BIN DINER STYLE RED ,4734.05,280,219,149,16.89543378995434,32631
21745,GAOLERS KEYS DECORATIVE GARDEN ,4727.45,1259,416,223,3.769857482185273,92768
23108,SET OF 10 LED DOLLY LIGHTS,4718.71,754,291,238,6.2712671232876716,69258
47567B,TEA TIME KITCHEN APRON,4697.72,788,278,164,5.968540925266904,45592
22130,PARTY CONE CHRISTMAS DECORATION ,4695.679999999999,5528,347,290,0.8496338028169014,100630
21122,SET/10 PINK SPOTTY PARTY CANDLES,4686.76,3764,346,251,1.247834757834758,86846
21777,RECIPE BOX WITH METAL HEART,4673.6,588,284,161,7.946491228070175,45724
23319,BOX OF 6 MINI 50'S CRACKERS,4666.5,1882,333,281,2.4863929618768332,93573
15056P,EDWARDIAN PARASOL PINK,4666.110000000001,806,283,168,5.894028268551237,47544
23256,CHILDRENS CUTLERY SPACEBOY ,4656.280000000001,1120,296,218,4.1638,64528
22430,ENAMEL WATERING CAN CREAM,4651.6,940,293,224,4.947619047619048,65632
22907,PACK OF 20 NAPKINS PANTRY DESIGN,4637.389999999999,5453,651,435,0.8534718100890207,283185
84997D,CHILDRENS CUTLERY POLKADOT PINK,4610.6,1106,289,191,4.206712328767123,55199
22381,TOY TIDY PINK RETROSPOT  ,4591.9,2189,375,229,2.099336870026525,85875
21035,SET/2 RED SPOTTY TEA TOWELS ,4588.900000000001,1558,310,191,2.9474440894568694,59210
82551,LAUNDRY 15C METAL SIGN,4579.19,3382,533,302,1.3772067039106144,160966
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,4565.570000000001,2202,377,199,2.0892670157068065,75023
47559B,TEA TIME OVEN GLOVE,4560.65,3633,585,299,1.2649915966386553,174915
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,4541.46,10110,651,476,0.5453284671532846,309876
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,4531.349999999999,1777,290,242,2.55,70180
21658,GLASS  BEURRE DISH,4527.27,1149,303,161,3.945741935483871,48783
22431,WATERING CAN BLUE ELEPHANT,4521.55,2315,479,265,1.9674688796680497,126935
22489,PACK OF 12 TRADITIONAL CRAYONS,4518.09,10682,576,408,0.42808873720136514,235008
85175,CACTI T-LIGHT CANDLES,4507.64,10758,390,192,0.41905612244897955,74880
16156S,WRAP PINK FAIRY CAKES ,4497.64,10792,395,269,0.41863291139240505,106255
20829,GLITTER HANGING BUTTERFLY STRING,4493.25,2136,378,202,2.1251030927835055,76356
21716,BOYS VINTAGE TIN SEASIDE BUCKET,4492.82,1760,273,224,2.567463768115942,61152
21985,PACK OF 12 HEARTS DESIGN TISSUES ,4489.58,14880,725,490,0.31177747625508817,355250
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,4488.45,2661,365,229,1.6880851063829787,83585
22809,SET OF 6 T-LIGHTS SANTA,4476.76,1480,301,240,3.062105263157895,72240
21115,ROSE CARAVAN DOORSTOP,4475.01,771,343,261,6.430116279069767,89523
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,4473.7,510,229,182,9.454585152838428,41678
22751,FELTCRAFT PRINCESS OLIVIA DOLL,4473.02,1190,387,254,3.7870332480818414,98298
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,4465.88,4556,384,302,1.0314066496163683,115968
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,4456.3,2123,381,290,2.0993506493506495,110490
20751,FUNKY WASHING UP GLOVES ASSORTED,4455.4800000000005,2124,389,259,2.099,100751
48188,DOORMAT WELCOME PUPPIES,4454.57,555,306,193,8.0540522875817,59058
22283,6 EGG HOUSE PAINTED WOOD,4451.89,559,277,189,7.978303249097474,52353
22626,BLACK KITCHEN SCALES,4445.13,522,284,189,8.52862676056338,53676
22950,36 DOILIES VINTAGE CHRISTMAS,4438.0,3064,265,233,1.449256505576208,61745
84030E,ENGLISH ROSE HOT WATER BOTTLE,4433.41,1040,369,242,4.285951742627346,89298
20717,STRAWBERRY SHOPPER BAG,4407.53,3535,484,275,1.2628513238289205,133100
82580,BATHROOM METAL SIGN,4406.68,7968,904,441,0.5551908396946565,398664
23311,VINTAGE CHRISTMAS STOCKING ,4401.0,1728,264,234,2.548314606741573,61776
20718,RED RETROSPOT SHOPPER BAG,4395.81,3506,448,271,1.268780487804878,121408
84832,ZINC WILLIE WINKIE  CANDLE STICK,4393.5199999999995,5156,432,278,0.8605643340857787,120096
21137,BLACK RECORD COVER FRAME,4372.22,1159,272,149,3.804358974358974,40528
21900,"KEY FOB , SHED",4364.16,6688,651,359,0.664015037593985,233709
22141,CHRISTMAS CRAFT TREE TOP ANGEL,4351.4800000000005,2052,414,299,2.1455188679245283,123786
22435,SET OF 9 HEART SHAPED BALLOONS,4327.64,3462,423,298,1.255162037037037,126054
21922,UNION STRIPE WITH FRINGE  HAMMOCK,4326.9400000000005,542,267,187,8.039701492537313,49929
21124,SET/10 BLUE POLKADOT PARTY CANDLES,4310.0,3448,280,218,1.25,61040
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4299.19,7821,487,357,0.5607014028056113,173859
22493,PAINT YOUR OWN CANVAS SET,4297.53,2597,322,230,1.6781791044776118,74060
84971S,SMALL HEART FLOWERS HOOK ,4296.3,5102,319,177,0.8526380368098159,56463
22812,PACK 3 BOXES CHRISTMAS PANNETONE,4293.8,2174,292,231,2.0149668874172186,67452
21874,GIN AND TONIC MUG,4291.12,3362,435,206,1.284528735632184,89610
22356,CHARLOTTE BAG PINK POLKADOT,4287.09,4995,566,259,0.8660521739130435,146594
22185,SLATE TILE NATURAL HANGING,4281.08,2694,349,284,1.6344192634560906,99116
22329,ROUND CONTAINER SET OF 5 RETROSPOT,4276.75,2595,390,251,1.6489821882951652,97890
22142,CHRISTMAS CRAFT WHITE FAIRY ,4268.34,2922,411,325,1.492080378250591,133575
21124,SET/10 BLUE SPOTTY PARTY CANDLES,4255.51,3419,292,232,1.2474666666666667,67744
22055,MINI CAKE STAND  HANGING STRAWBERY,4248.83,2779,441,238,1.5893965517241377,104958
22784,LANTERN CREAM GAZEBO ,4240.12,848,281,211,5.050352112676056,59291
22567,20 DOLLY PEGS RETROSPOT,4234.25,3335,405,272,1.2883863080684597,110160
22358,KINGS CHOICE TEA CADDY ,4233.580000000001,1434,358,279,2.964545454545455,99882
22156,HEART DECORATION WITH PEARLS ,4231.66,4985,407,255,0.8562052505966588,103785
21258,VICTORIAN SEWING BOX LARGE,4230.12,330,247,166,12.841209677419354,41002
22989,SET 2 PANTRY DESIGN TEA TOWELS,4223.78,1304,294,231,3.2430999999999996,67914
23439,HAND WARMER RED LOVE HEART,4210.5,2005,336,250,2.1,84000
21498,RED SPOTS  WRAP ,4192.0,10000,350,260,0.4193142857142857,91000
20978,36 PENCILS TUBE SKULLS,4187.13,3357,392,250,1.248575,98000
22855,FINE WICKER HEART ,4185.44,3352,322,256,1.2494171779141103,82432
84839,SWEETHEART KEY CABINET,4183.35,621,309,208,6.746129032258065,64272
23581,JUMBO BAG PAISLEY PARK,4176.64,2008,268,209,2.08,56012
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,4176.25,715,254,174,5.89921875,44196
23171,REGENCY TEA PLATE GREEN ,4175.3,2526,236,177,1.703050847457627,41772
23254,CHILDRENS CUTLERY DOLLY GIRL ,4170.75,1005,257,194,4.15,49858
22798,ANTIQUE GLASS DRESSING TABLE POT,4167.16,1412,235,167,2.9828510638297874,39245
21452,TOADSTOOL MONEY BOX,4165.950000000001,1413,320,222,2.9487878787878787,71040
21587,COSY HOUR GIANT TUBE MATCHES,4164.15,1633,243,196,2.55,47628
20977,36 PENCILS TUBE WOODLAND,4161.96,3332,355,240,1.2494707520891366,85200
22528,GARDENERS KNEELING PAD,4159.63,3335,417,277,1.2490973871733966,115509
21906,PHARMACIE FIRST AID TIN,4159.52,616,285,206,6.751324041811847,58710
22618,COOKING SET RETROSPOT,4159.099999999999,418,202,167,9.95,33734
22900, SET 2 TEA TOWELS I LOVE LONDON ,4152.950000000001,1373,300,191,3.0063694267515926,57300
48111,DOORMAT 3 SMILEY CATS,4143.9,536,266,145,7.812771535580525,38570
22072,RED RETROSPOT TEA CUP AND SAUCER ,4134.09,1205,283,156,3.6212244897959187,44148
22432,WATERING CAN PINK BUNNY,4132.88,2122,401,253,1.9539205955334986,101453
84880,WHITE WIRE EGG HOLDER,4131.7,672,268,166,6.214074074074074,44488
20685,DOOR MAT RED SPOT,4113.52,550,264,195,7.4772727272727275,51480
